Caste,subcastes
SANHAI,"['SANHAI', 'SANHAL']"
SANHAL,"['SANHAI', 'SANHAL']"
SANIYAAR,['SANIYAAR']
SANJOGI,['SANJOGI']
SANKHARI,['SANKHARI']
SANSI,"['BHANGU', 'MANESH', 'SANSOI', 'BHEDKUT', 'SANSIA', 'SANSI']"
SANSOI,['SANSOI']
SANTHAL,"['MURO', 'HANSDA', 'DEHRI', 'DESWALISANTHAL', 'HEMRAM', 'KISKU', 'HANDI', 'BASRA', 'MURMU', 'TUDU', 'SANTHAL', 'SANTAL', 'KISHU', 'SOREN', 'DESAISANTHAL', 'BISHRA', 'BOAR', 'BITAL', 'BASKI', 'ABARI', 'SANTHALI', 'MARANDI']"
SANTIA,"['SATIA', 'SANTIA']"
SANYASI,['SANYASI']
SANYASI MEMBRAM,['SANYASI MEMBRAM']
SAONTA,"['SAUNTA', 'SAONTA']"
SAORA,"['LODHA', 'SAVAR', 'SAORA', 'SHABAR', 'SAURA', 'SAHARA']"
SAPARI,['SAPARI']
SAPERA,"['SAPERA', 'SAPELA', 'SAPERA NATH']"
SAPRU,['SAPRU']
SAQQA-BHISTI,"['SAQQA-BHISTI', 'BHISTI-ABBASSI']"
SARABANDU,['SARABANDU']
SARAKA,"['SARAKA', 'SARAKA TANTI', 'SARAK']"
SARANIA,['SARANIA']
SARASWAT,['SARASWAT']
SARASWAT BRAHMIN,['SARASWAT BRAHMIN']
SARBHANGI,['SARBHANGI']
SARBJAR,"['DAKSHINRARHI', 'SARBJAR']"
SARDAR,"['CHAPWAR', 'SARDAR']"
SARDE,"['SARARE', 'SIRYARE', 'SARDE', 'SAREHDE', 'SARERA']"
SARERA,['SARERA']
SARGARA,"['SARAGARA', 'SARGARA', 'YURESI']"
SARNAKAR,"['DAKSHINRARHI', 'SARNAKAR']"
SAROLLU,['SAROLLU']
SARORDI,"['SARODA', 'SARORDI']"
SARVERA,['SARVERA']
SARYAN,['SARYAN']
SARYARA,['SARYARA']
SASUI,"['SASUI', 'QURESHI']"
SATANI,"['CHATTADA VAISHNAVA', 'CHATTADA-SHRI VAISHNAVA', 'SATTADAVAL', 'SATTADA VAISHNAVA', 'SATTADA SRIVAISHNAVA', 'SAMERAYA', 'KADRI VAISHNAVA', 'SATTADAVAN', 'VAISHNAVA', 'SATANI']"
SATARKAR,['SATARKAR']
SATCHASI,['SATCHASI']
SATHATHA SRIVAISHNAVA,['SATHATHA SRIVAISHNAVA']
SATHWARA,"['SATHAWARA', 'DALYADI', 'KADIYA', 'SATHWARA-KADIYA', 'KHOLI', 'SATWARA-KADIYA', 'SATAWARA', 'SATHWARA', 'DALWADI']"
SATIYA SINDHI,['SATIYA-SINDHI']
SATYAM,['SATYAM']
SAUNTIA,"['SANTIA', 'SAUNTIA']"
SAUR,['SAUR']
SAURIA PAHARIA,['SAURIA PAHARIA']
SAUTA,['SAUTA']
SAVALAKKARAR,['SAVALAKKARAR']
SAVAR,['SAVAR']
SAVARAS,"['KAPU SAVARAS', 'MALIYA SAVARAS', 'SAVARAS', 'KHUTTO SAVARAS']"
SAVARKAR,"['FAHYE', 'SAVARKAR', 'MASHKI']"
SAVKALAR,['SAVKALAR']
SAWAR,"['SAWAR', 'SAWARA']"
SAYED,"['SAYED', 'KADRI']"
SAYEE,['SAYEE']
SEERITHI GOUDU,['SEERITHI GOUDU']
SEGIDI,"['SEGIDI', 'SRISAYAN']"
SEGU,"['SEGU', 'YALAMA']"
SEHARIA,"['SAHARIYA', 'SEHARIA', 'SEHRIA']"
SEMA,['SEMA']
SEMMAN,"['SEMMAN', 'CHEMMAN', 'CHEMMAR']"
SENAI THALAIVAR,"['SENAIKUDIYAR', 'ILLAIVANIAR', 'SENAI THALAVAR', 'SENAITHALAIVAR', 'SENAI THALAIVAR']"
SENGUNTHAR,"['KAIKOLAR', 'SENGUNTHAR']"
SENTINELESE,['SENTINELESE']
SENVA,"['SEDMA', 'CHENVA', 'SENVA', 'SHENVA', 'RAWAT']"
SERUAI,"['AGAMUDAIYAR', 'SERUAI']"
SETIYAR,"['SETIYAR', 'VANIBA']"
SETTI,"['SETTI', 'VYASYA', 'DEVANGA']"
SETTIBALIJA,['SETTIBALIJA']
SHADI,['SHADI']
SHAIKH,['SHAIKH']
SHAKSAZ,['SHAKSAZ']
SHANAN,['SHANAN']
SHANKHAKAR,['SHANKHAKAR']
SHAWRASTRA,['SHAWRASTRA']
SHEER-GOJRIES,['SHEER-GOJRIES']
SHEETBARJEN,['SHEETBARJEN']
SHEIKH,"['ABBASI', 'GOLLA', 'SIDDIQUI', 'RAIGAR', 'SETTIBALIJA', 'DUDEKULA', 'BOYA', 'BOHRA', 'YALAMA', 'CHOUDHARY', 'FAROOQ', 'SHEIKH', 'SUDKULA', 'KHAN', 'ANKE', 'SURYABALIJA', 'ABBASHI', 'DHOBI', 'SAYED', 'NEEKU', 'TELAGA', 'BEG', 'MANSURI', 'SHEIKHPATHAN']"
SHEIKH SARVARI,"['PEERAHI', 'SHEIKH SARVARI']"
SHEKHRA,['SHEKHRA']
SHEMALIA,['SHEMALIA']
SHENVA,"['RAVAT', 'SEDMA', 'CHENVA', 'SHENVA']"
SHERDUKPEN,['SHERDUKPEN']
SHERSHAHBADI,"['SHERSHABADIA', 'SHERSHAHBADI']"
SHESHWADI,"['ALAM', 'SHESHWADI']"
SHETTY,"['DYAVAGNA', 'KUMBARA', 'PUJARI', 'GANIGA', 'BANAJIGA', 'SHETTY', 'NADAL', 'DAYAVAGNABHRAMANA', 'DEVANGA', 'NADAVA']"
SHIKKALIGAR,"['SHIKAGHAR', 'SIKKALIGARA', 'SHIKKALIGAR', 'SHIKALGAR']"
SHIKLIGAR,['SHIKLIGAR']
SHILAVAT,['SHILAVAT']
SHIMPI,"['SHRAVAK- SHIMPI', 'SHETWAL', 'NAMDEV', 'SHIV SHIMPI', 'SHIMPI', 'BHAVGAR', 'JAIN- SHIMPI', 'SAISUTAR', 'SAITWAL']"
SHIPAI,"['JUNEJA', 'SHIPAI']"
SHISHGAR,['SHISHGAR']
SHIVHARI,['SHIVHARI']
SHOLAGA,['SHOLAGA']
SHOLAGAR,['SHOLAGAR']
SHOM PENS,['SHOM PENS']
SHORGIR,"['SHERGIR', 'SHORGIR']"
SHRAWAN,"['SARWAN', 'SHRAWAN']"
SHUDRA,['SHUDRA']
SIDDI,['SIDDI']
SIDDIQUI,['SIDDIQUI']
SIDDRI,['SIDDRI']
SIDDULA,['SIDDULA']
SIDHRIA,['SIDHRIA']
SIHAMUSLIM,['SIHAMUSLIM']
SIKH,"['JATAV', 'SIKH']"
SIKKALGAR,"['SIKALKAR', 'SIKILGAR', 'SHIKALGAR', 'SIKALGAR', 'SHIKALIGAR', 'SIKLIGHAR', 'SIKLIGAR', 'KATHARI', 'SAIKILGAR', 'KATARI', 'SEKKALGAR', 'SIKLIKAR', 'BARIYA', 'SAIKALGAR', 'SHIKLIKAR', 'SIKKALGAR', 'CYCLEGAR', 'SHIKILGAR', 'SIKKALIGAR']"
SILAWAT,['SILAWAT']
SILLEKYATHAS,['SILLEKYATHAS']
SIMTE,['SIMTE']
SINDHI,"['JAGMALANI', 'SINDHI MUSALMAN', 'SINDHI']"
SINDHOLLU,"['CHINDOLLU', 'SINDHOLLU']"
SINDURIA,['SINDURIA']
SINGHIKANT,"['SINGHIKANT', 'SINGHIKAR', 'SINGHIWALA', 'SINGHWALA', 'SINGIWALA']"
SINGIWALA,"['KALBELIA', 'SINGIWALA']"
SINGLIKANT,"['SINGIKANT SINGIWALA', 'SINGLIKANT']"
SINGPHO,['SINGPHO']
SINKE,['SINKE']
SIPAI,"['PATNI JAMAT', 'TURK JAMAT', 'SIPAI']"
SIPI,"['SIPI', 'SIPPI']"
SIRIAN,['SIRIAN']
SIRKIBAND,['SIRKIBAND']
SIRKIWAL,['SIRKIWAL']
SIRVI,"['KAG', 'BARFA', 'PAWAR', 'CHOYAL', 'MULEWA', 'LACHETA', 'SIRVI', 'SEPTA', 'DEVDA', 'RATHOR', 'GAHLOT', 'PARIHAR']"
SIUC,['SIUC']
SIYAL,"['KHAJURIA', 'SIYAL']"
SODHI,"['SONDI', 'SUNDI', 'SODHI', 'SONDI.', 'SUDI', 'SODI']"
SOHATA,['SOHATA']
SOI,['SOI']
SOLANKI,['SOLANKI']
SOLEYA,"['SOLEYA', 'VELLALAR']"
SOLIGARU,['SOLIGARU']
SOMAVAMSHA ARYA KSHATRIYA,"['SOMAVAMSHA ARYA KSHATRIYA', 'JEERAGAR', 'CHITARA', 'CHITTARI ARYAKSHATRIYA', 'TAMBAT', 'NALABUND', 'SARIGE', 'CHITRAGAR', 'NAJABUND']"
SONAR,"['KURVE', 'DAULA', 'SWARNAKAR', 'AUDHIYA', 'SWARNKAR', 'MARATHA', 'ZARAGAR', 'PRAJAPATI', 'CHINO', 'SONR', 'SONAR', 'PARAJIYAT', 'KANSAR', 'JHHANI', 'SONI BARDERI', 'CHATRI', 'SUNAR', 'VERMA', 'JHHADI AWEDHIYA AUDHIYA', 'BHAGAL', 'AWEDHIYA', 'NYARIA', 'SAHU', 'GOGNA', 'SONY', 'ZADE', 'JHHADI', 'JHHARI', 'SONI']"
SOREN,['SOREN']
SORTHI,['SORTHI']
SOUNTI,['SOUNTI']
SOURASHTRA,['SOURASHTRA']
SOYAR,['SOYAR']
SOZHIA CHETTY,['SOZHIA CHETTY']
SOZHIA VELLALAR ,"['VETRILAIKARAR', 'KODIKALKARAR', 'KEERAIKARAR', 'SOZHIA VELLALAR (INCLUDING SOZHA VELLALAR']"
SRIMANI,['SRIMANI']
SRISAYAR,['SRISAYAR']
STAT,"['MARY', 'STAT']"
SUDA,['SUDA']
SUDI,"['KESARWANI', 'SINDURIYA- BANIA', 'RONIYAR', 'ADRAKHI', 'MAHURI-VAISHYA', 'SHAH', 'AGRAHARI-VAISHYA', 'SINDURIYA-BANIA', 'HALWAI', 'MODI', 'AVADH-BANIA', 'PATWA', 'SAHU', 'THATHERA', 'PANSARI', 'AWADH-BANIA', 'SUDHI', 'KASERA', 'SUDI']"
SUDIR,"['SUDIR', 'SUDRA']"
SUDRA DAS,"['DEY', 'SUDRA DAS']"
SUDUGADU SIDDHA,"['SUDUGADU SIDDHA', 'SUDIGADUSIDDAU', 'SUDIGADUSIDDHA']"
SUGALI,"['SUGALI', 'MEGUAT', 'BANJARA', 'BOIPARI', 'DEVASAT', 'LAMBADIS', 'LAMBARI', 'LAMBANI', 'SUGALIS']"
SUHTE,['SUHTE']
SUKIYAR,['SUKIYAR']
SUKLI,['SUKLI']
SULIA,['SULIA']
SUMRA,['SUMRA']
SUNAGAR,['SUNAGAR']
SUNAR,"['SUNDHI', 'SUNDI', 'SUNRI']"
SUNDI,"['GUPTA', 'SUNDI']"
SUNNI,"['SUNNI', 'SAMRATH']"
SUNRI,"['RARHI', 'SUNDI', 'SUNRI']"
SUNUWAR,['SUNUWAR']
SUPHRA,"['LASIRA', 'SUPHRA']"
SUPPALIG,"['SAPPALIGA', 'SUPPALIG']"
SURI,"['SUNDI', 'SURI']"
SURYA BALIJA,['SURYA BALIJA']
SUT,"['SUT', 'SOOT']"
SUTAR,"['KADVA', 'KHATI', 'SUTAR', 'ZADE', 'SUTHAR', 'LOHARSUTAR', 'SHUTHAR', 'SUTHARIA', 'KUMBHAR', 'BAKSHI PANCH', 'SAXENA', 'PANCHAL', 'MARVADI', 'SONI']"
SUTRADHAR,['SUTRADHAR']
SUTSALI,['SUTSALI']
SWAKUL SALI,"['SWAKULASALI', 'SALI', 'SWAKUL SALI']"
SWAMYAGOL,['SWAMYAGOL']
SWANGLA,['SWANGLA']
SWARNAKAR,['SWARNAKAR']
SWNAGAR,"['SWNAGAR', 'SWANGAR']"
SYNTENG,"['SYNTHENG', 'SYNTENG']"
TACHAYIRI,['TACHAYIRI']
TADAVI,"['TADAVI', 'TADVI']"
TAILOR,['TAILOR']
TAKANKAR,['TAKANKAR']
TALARI,"['ANKE', 'TALARI']"
TALDADA,"['TALPADA KOLI', 'KHOLI', 'TALDADA', 'DEVIPUJAK']"
TALWAR KANADE,['TALWAR KANADE']
TAMAR,['TAMAR']
TAMARIYA,['TAMARIYA']
TAMBAT,"['KASAR', 'TAMBAT', 'TWASHTA KASAR', 'KANSAR']"
TAMBOLI,"['TAMALI', 'TAMOLI', 'BORAAL', 'TAMBOLI', 'BORAD', 'BORAL', 'MITKARI-WANI', 'DHAKAD', 'BORUL', 'WANI']"
TAMILIVAS,"['TAMILIVAS', 'GOWNDAR']"
TAMILU,"['TAMILU', 'GOWNDAR']"
TAMMALI,['TAMMALI']
TAMOLI,"['TAMOLI', 'BARAI', 'TAMBOLI', 'CHAURASIA']"
TAMUDIA,"['TAMADIA', 'TAMUDIA']"
TANA,['TANA']
TANDEL,['TANDEL']
TANGKHUL,['TANGKHUL']
TANK,['TANK']
TANKAR,['TANKAR']
TANLA,['TANLA']
TANTI,"['TANTRI', 'CHASA', 'TANTUBAI', 'RARHI', 'TANTUBAYA', 'TATIN', 'HASANTANTI', 'DAS', 'SIKHIRIA', 'HANSI', 'TATI', 'CHOUDHARY', 'TATWA', 'TANTI', 'TANTRIPAL', 'MATIBANSA', 'GALATANTI']"
TANTUBAI,"['BAENDRA', 'TANTUBAI', 'RARHI', 'BARENDRA', 'BAIRAGI', 'TANTI']"
TARGALA,"['BHAVAIYA TARGALA', 'BHOJAK', 'BHAVAIYA', 'TARGALA', 'NAYAK']"
TARHA,"['TARHA', 'WADDAR', 'TIRWALI']"
TARKHAN,"['VISHWAKARMA', 'TARKHAN', 'RAMGARHI', 'BADHAI', 'DHIMAN']"
TASSA,['TASSA']
TEELI,"['TEELI', 'TELI']"
TELAGA,"['TELANGA', 'TELENGA', 'TELAGA', 'PAMULA', 'TELUGU', 'TELUGU KACHARA']"
TELAGAMAMDELU,['TELAGAMAMDELU']
TELI,"['DOBAILE', 'HIRONDHI', 'ROGANGAR', 'HANSI', 'SAMANI', 'KUBARA', 'TURI', 'IDRISHI', 'EKBAILE', 'TELI', 'BALADIA', 'TELI RATHOD', 'KARENJEKA', 'SHAH', 'GOUDA', 'GANIGA', 'NAYATA', 'TALAKAR', 'TELI MALIK', 'PRASAD', 'VERMA', 'TELI NAYATA', 'GUPTA', 'RATHOR', 'MALIK', 'TELI RATHORE', 'SONKANTHARI', 'SAHOO', 'YADAV', 'SAHUKAR', 'KALU', 'ABHI', 'TELI-MALIK', 'KOSARE', 'BAWNE', 'MODI', 'TELI SAHU', 'TULATIA', 'SHARMA', 'JAINKALA R', 'SAHU', 'RATHORE', 'SHAHU', 'GIRIPUNJE', 'BOGADA', 'KUBERA', 'KARNJKAR', 'TELI-LINGAYAT', 'JULAHA', 'TELLI', 'KUSHWAHA', 'CHANDRA', 'PINDARI', 'KANKAR', 'HALDIA', 'BAHALDIA', 'BAILE']"
TENTKALU,['TENTKALU']
THACHAR,['THACHAR']
THADOU,['THADOU']
THAKAR,['THAKAR']
THAKARDA,"['THAKARDA', 'DHARALA', 'PATANWADIA', 'BARIA', 'THAKORE']"
THAKKAR,['THAKKAR']
THAKUR,"['MA THAKUR', 'KA THAKUR', 'MA THAKAR', 'THAKAR', 'KA THAKAR', 'THAKURAI', 'THAKUR', 'DIKHIT']"
THAMI,['THAMI']
THANDAN,"['THANDAN', 'THANDAN AND']"
THANU,['THANU']
THARAKAN,['THARAKAN']
THARU,['THARU']
THARUA,['THARUA']
THATARI,"['THATARI', 'KANSARI']"
THATHERA,"['THATER TAMERA', 'THATHIAR', 'THATERA KASAR KASERA TAMERA TAMBATKAR', 'KASER', 'TAMERA', 'TAMER', 'TAMPORA', 'TAMRAKAR', 'KANSARA', 'THATHORA', 'OTARI', 'THATHERA', 'TAMBATKAR', 'THATHARA', 'TAMRAKAR TAMER', 'THETHERA', 'THATERA', 'BHARAWA', 'KASAR', 'KASERA']"
THATTAN,"['THAMAN', 'THATTAN']"
THAWIN,['THAWIN']
THAYSIGAR,"['KURUKAL', 'THAYSIGAR']"
THEBA,['THEBA']
THELARI,['THELARI']
THETWAR,['THETWAR']
THEVAR,"['THEVAR', 'MUTHIRIYAR', 'AMBALAM', 'SARVAI', 'PALLAR', 'KUYAVAR', 'AKAMUDAYAR', 'NATTUKAKALLAR', 'THOLUVA', 'PERAMALAIKALLAR', 'MANIAKARAN', 'SOLIAR', 'GURKAL', 'NADAR', 'AGAMUDAIYAR', 'KAMALAR', 'PARAMA', 'MARAVAR', 'KALLAR', 'VANDAYAAR', 'ALAGAMUDAI']"
THIKODI,"['CPM', 'THIKODI']"
THIYYA,"['THIYA', 'NAMKER', 'THIYYA']"
THOGATTA VEERAKSHATRIYA,"['THOGTI', 'THOGATI', 'THOGATTA VEERAKSHATRIYA', 'THOGATA', 'THOGATAVEERAKSHATRIYA']"
THOLIYA,['THOLIYA']
THOLKOLAN,"['THOLKOLLAR', 'THOLKOLAN']"
THOLUVA NAICKER,"['THOLUVA NAICKER', 'VETALAKARA NAICKER']"
THONDAMAN,['THONDAMAN']
THORI,"['THORIA', 'THODIA', 'THURIA', 'THORI', 'THORAIYAR', 'THUDIA', 'BADAGA THORAIYAR OF NILGIRIS', 'NAYAK', 'THORIYAR']"
THOTI,['THOTI']
THOTTIAN,"['THOTTIAN', 'THOTTIYA NAICKER', 'ERRAGOLLAR']"
TIGALA,"['AGNI VAMSHA KSHATRIYA', 'THIGALA TIGLER VANNIKULA', 'TIGALA', 'KSHATRIYA VANNIYA VANNIYAR VANNIA GOUNDER GOUNDER', 'GOWNDER PADAYACHI KANDER SHAMBHUKULA KSHATRIYA AGNIKULA KSHATRIYA DHARMARAJA KAPU KUROVAN', 'AGNIVANNI', 'PALLI']"
TIKULHAR,['TIKULHAR']
TILARI,"['TILARI', 'TIRALI']"
TILI,"['BHUNJA', 'GACHHUAKALU', 'TILI']"
TILVI,['TILVI']
TIRGAR,"['TIRBANDA', 'TIRGAR']"
TIRUVALLUVAR,['TIRUVALLUVAR']
TIVORO,['TIVORO']
TIYAR,['TIYAR']
TODA,['TODA']
TOGATA,"['THOGATI', 'TOGATA', 'THOGATA', 'THOGATAVEERAKSHATRIYA']"
TOMAR,"['RARHI', 'TOMAR']"
TRIPURI PEOPLE,['TRIPURI PEOPLE']
TUNTUBAI,"['TUNTUBAI', 'RARHI', 'TANTI']"
TURHA,['TURHA']
TURI,"['TURI', 'TURI BAROT', 'DEDH BAROT', 'DAYAL']"
TUTIA,['TUTIA']
TYAGI,['TYAGI']
UDASI,['UDASI']
UDDAR,"['UPPAR', 'SWETAMBAR', 'UPPALAG', 'UDDAR']"
UGRAKSHTRIYA,"['ADITYA', 'NAPIT', 'BALGORI', 'UGRAKSHTRIYA']"
UJIA,['UJIA']
ULLADAN,['ULLADAN']
UNAI SAHU,['UNAI SAHU']
UPPARA,"['GAVANDI', 'UPPARA', 'UPPALIGA SHETTY', 'UPPERA', 'LINGAYAT UPPARA', 'PADTI', 'NAMADA UPPARA', 'SUNNAGARA', 'CHUNAR', 'SAGARA', 'GOUNDI', 'UPPAR', 'BELDAR', 'YAKALARA', 'PADITHI', 'UPPALIYAN', 'LONARI', 'KALLU KUTIGA UPPARA MELUSAKKREYAVARU', 'KEREBANDIYAVARU', 'MELUSAKKARE', 'GOVANDI', 'YEKKALI', 'SUNNA UPPARA', 'PADIT', 'GAVADI', 'SAGAR', 'UPPALIGA', 'UAPPILLIA']"
UPPUKORAVAR,"['SETTIPALLI KORAVAR', 'UPPUKORAVAR']"
URALI GOUNDER,"['OORUDAYA GOUNDER', 'ORUDYA GOUNDER', 'URALI GOUNDER']"
URALY,['URALY']
VADDAR,"['KALAWADER', 'VADDARU', 'PATHARVAT', 'PATHAROD', 'JATI VADDAR', 'VADDAR', 'WADDER', 'KALLUVADDARU', 'VADDER', 'GADI VADDAR', 'MATI VADDAR']"
VADDI,"['SAMPANGI', 'PALLA', 'VADDI', 'VALMIKI', 'NAIKA', 'KUDARI', 'DUDEKULA', 'GUNJE', 'CHEEMALA', 'PATHAN', 'SHAIK', 'MANJARI', 'SAYED']"
VADI,"['VADI', 'PALAPPU']"
VADUGAN,"['VADUKANA IKAR', 'VADUGAN', 'VADUKA CHETTI', 'VADUKKAR']"
VADUVANS,"['VADUVANS', 'VADUKA', 'VADUGAN', 'VADUKAR']"
VAGHARI,"['GODADIA WAGHARI', 'MARWADA WAGHARI', 'VAGHARI SALAT', 'GAMACHI WAGHARI', 'VEDU WAGHARI', 'WADWA WAGHARI', 'VAGHARI', 'DEVIPUJAK', 'SALAT VAGHRI', 'DATANIYA WAGHARI', 'WAGHARI', 'KHOLI', 'CHIBHADIA WAGHARI', 'MARADA', 'VAGHRI', 'TALPADA WAGHARI']"
VAGHELA,['VAGHELA']
VAGHRI- GAMICHO,"['VEDU CHURALIA', 'JHAKUDIA', 'VAGHRI- GAMICHO']"
VAHIVANCHA,"['CHAMAR', 'CHARAN', 'VAHIVANCHA', 'GADHVI']"
VAIDU,['VAIDU']
VAIPHUI,['VAIPHUI']
VAIRANGI BAWA,['VA IRANGI BAWA']
VAISHYA,"['CHASA', 'SINGLA', 'MADAN', 'VAISHYA', 'NARANG', 'VAISYA']"
VAISNAV,['VAISNAV']
VAKKALIGA,['VAKKALIGA']
VALAIYAR,"['VALAIYAR', 'VALAYAR']"
VALAMIKI,"['VALMIKI', 'VALAMIKI']"
VALAN,['VALAN']
VALAND,"['KHALIPHA', 'VALAND', 'NAYI', 'HAJAM', 'BABAR']"
VALAYAL NAIDU,"['GAVARALU', 'VALAYAL NAIDU', 'CAVARA NAIDU']"
VALLALAR,"['GURUVEL', 'GOUNDAR', 'PILLAI', 'VALLALAR']"
VALLAMBAR,['VALLAMBAR']
VALLON,"['VALLON', 'VALLUVAN']"
VALMIKI,"['VALMIKI BOYA', 'TALAYARI', 'VALMIKI', 'TALWAR', 'CHUNDUVALLU']"
VAMSHARAJ,"['VAMSHA RAJ', 'PITCHIGUNTALA', 'VAMSHARAJ', 'PITCHIGUNTLA']"
VANAD,"['ODHAVIYA', 'VANAD']"
VANAKAR,"['BAKSHI PANCH', 'VANAKAR', 'MOTA BHAI']"
VANAN,['VANAN']
VANAND,"['MAHESHWARI', 'CHOKH', 'VANAND', 'SORATHA', 'BAKSHI PANCH']"
VANANDVAS,['VANANDVAS']
VANAR,"['VANAR', 'WASHERMAN']"
VANGAM,"['ANKE', 'VANGAM']"
VANI,['VANI']
VANIYAR,"['VANIA CHETTIAR', 'PILLAI', 'PARAYAR', 'SOLIYA', 'KOUNDA', 'NATHAMAR', 'NAYAKKAR', 'PALLAR', 'SALAVAI', 'DOBI', 'GOUNDAR', 'UDAIYAR', 'KARKATHAVELLALAR', 'NATHANA UDAIYAR', 'PADAIVEERA', 'SATHIRIYA', 'VALAYAR', 'PADAIYANNU', 'PADAIYAR', 'MOOPPAR', 'WASHERMAN', 'CHADIYAR', 'DHOBI', 'PADAIYALAI', 'KALLAR', 'NAIKAR', 'RATHAAMAR', 'VANIAN', 'VANIAR', 'SOLEYA', 'VANIYAR', 'PADAIYACHI']"
VANJARI,"['VANJARA', 'VANJARI', 'WANJARI VANJARA', 'WANJARA VANJAR']"
VANNAN,"['EKALI', 'CHAKKALI', 'MANNAN', 'RAJAKA', 'VANNAR', 'VANNAN']"
VANNAR INCLUDING AGASA,"['EKALI', 'RAJAKA', 'VELUTHADAR', 'MADIVALA', 'VANNAR INCLUDING AGASA', 'RAJAKULA']"
VANNIA,"['VANNIKULA-KSHATRIYA', 'VANNIAR', 'VANNIA']"
VANNIAKULA KSHATRIYA,"['VANNIYAKULA KSHATRIYA', 'NAICKER', 'VANNIAKULA KSHATRIYA', 'VANNIAR', 'PADAYATCHI', 'PALLI']"
VANSFODA,"['VANSFODA', 'VANZA', 'VANSFODIA']"
VANZA,"['VANZA DARJI', 'VANZA', 'SAI SUTAR']"
VANZARA,"['BANZARA', 'BANJARA', 'VANZARA', 'VANJARA', 'KANGSIWALA']"
VARDUKA,['VARDUKA']
VARLI,['VARLI']
VARMAKAR,"['VARMAKAR', 'BELASHI']"
VARRIYAR,['VARRIYAR']
VASUDEV,"['VASUDEO', 'BASUDEVA', 'VASUDEV', 'VASUDEV BASUDEVA', 'BASUDEV VASUDEVA HARVOLA KAPDIA KAPDI GONDHLI']"
VAYALPAD,"['NAWALPETA KORACHA', 'VAYALPAD']"
VEDAVA,['VEDAVA']
VEDUVAR,"['VEDU', 'VEDUVAR', 'VETTAIKKARAR', 'VEDAR']"
VEERAKODI VELLALA,['VEERAKODI VELLALA']
VEERAMUSHTI,"['VEERAMUSHTI', 'VEERABHADREEYA']"
VEERASAIVA,"['JANGAMA', 'POOPANDARAM', 'VEERASAIVA', 'VEERSHIV', 'MAALAPANDARAM', 'JANGAM']"
VELAMA,"['KAPU', 'NAGALA', 'VELAMA', 'BRAHMAN']"
VELAN,"['VELAAN', 'VELAN']"
VELIP,['VELIP']
VELLALAR,"['ESAI', 'PILLAI', 'SAIVA', 'TULVA', 'SOLIYA', 'KURUMBAR', 'KUYAVAR', 'THOLUVA', 'KARAKADU', 'GOUNDAR', 'KARKATHAVELLALAR', 'VEERAKODAI', 'TURAVA', 'MARAMERI', 'VELLALAR', 'SONEYA', 'THOLUVAVELLALAR', 'PADAIYALAI', 'KARKATHAPILLAI', 'ISAI', 'SOLEYA', 'PADAIYACHI']"
VELLAN CHETTIAR,"['VELLAN CHETTIAR', 'AGARAM VELLAN CHETTIAR']"
VELLUTHEDAN,['VELLUTHEDAN']
VERMA,['VERMA']
VETAN,['VETAN']
VETTIYAN,['VETTIYAN']
VETTUVAN,"['VETTUVAN', 'PULAYA VETTUVAN', 'VETTUVA NAVITHAN']"
VETUVA GOUNDER,"['VETUVA GOUNDER', 'PUNNAN VETTUVA GOUNDER']"
VIKANASA,['VIKANASA']
VILAKKITHALA NAIR,['VILAKKITHALA NAIR']
VILLIAMUDU,"['NAYAKKAR', 'VILLIAMUDU']"
VIR,"['VEERAMASTI', 'VEER', 'VIR']"
VIRAKODI VELLALA,['VIRAKODI VELLALA']
VISALU,"['VISALI', 'VISALU']"
VISHAVAN,['VISHAVAN']
VISWABRAHMIN,"['BRAHMAN', 'VISWAKARMA', 'VISWABRAHAMAN', 'VISWABRAHMIN']"
VISWAKARMA,"['ACHARI', 'LINGAYAT BADIGA', 'ACHARY', 'KAMBAR', 'VISWAKARMALA', 'AUSALA', 'MOOSARI', 'BADIGAR', 'BAILAPATRA', 'CHARI', 'VISWABRAHMANAN', 'BADAGI', 'KAMMALAN', 'AKKASALE', 'VILLASAN', 'VISHWAKARMA', 'KAMASALA', 'PANDI KAMMALA', 'LUHAR', 'LINGAYAT KAMMARA', 'THACHAN', 'PATTAR', 'KONKANI ACHAR', 'SONAR', 'SILPI', 'THATTAN.', 'KAMMAR', 'CHAPTEGRA', 'MESTA', 'THATTAN', 'KANCHAGAR', 'DAIVAGNA BRAHMAN', 'PANCHAL', 'MESTA SUTAR', 'AKSALI', 'KANCHORA', 'PERUMKOLLAN', 'KARUVAN', 'KOLLAN', 'PANCHALA', 'NADAR', 'KAMMALA', 'ASARI', 'PANDITHATTAN', 'KALLASSARI', 'KAMSAL', 'KANNAN', 'LINGAYAT KAMMASALI', 'LINGAYAT AKKASALI', 'BADIAWADLI', 'SHARMA', 'BAILU KAMMARA', 'VISWABRAHMANAR', 'GEJJIGAR', 'VISWA BRAHMAN', 'KAMSALA', 'VISWAKARMA', 'ASSARI', 'BAILU AKKASALI', 'KAMSAN', 'KITARAN', 'SOHAGAR', 'VILKURUP', 'KALTHACHAN', 'MALAYALA KAMMALA', 'TACEHAN', 'SONI']"
VITOLA,"['BARODIA', 'VITOLIA', 'KOTWALIA', 'VITOLA']"
